,RainToday,Humidity3pm,Rainfall,Cloud3pm,WindDir3pm_cos,WindDir9am_cos,WindDir9am_sin,Month_cos,WindDir3pm_sin,WindGustDir_cos,WindGustDir_sin,WindGustSpeed,Pressure3pm,CloudChange,Month_sin,Longitude,Rainfall_lag3,Latitude,WindGustRatio,Cloud9am,Humidity3pm_lag1,PressureDelta,WindSpeed9am,HumidityDiff,Rainfall_lag1
2861,0,3.8918202981106265,0.0,3,-0.38268343236509034,-1.8369701987210297e-16,-1.0,-0.8660254037844388,-0.9238795325112865,-0.7071067811865477,-0.7071067811865475,3.9318256327243257,-0.9677988509011668,-1.8301361706777144,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,0.9409833444645266,7,56.0,-0.10582103984951516,3.1354942159291497,0.28331537710450466,0.0
2862,0,3.6109179126442243,0.0,6,-1.8369701987210297e-16,-0.7071067811865477,-0.7071067811865475,-0.8660254037844388,-1.0,-0.38268343236509034,-0.9238795325112865,3.7376696182833684,-0.7765308402988125,2.1917072232524824,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,1.023388867430522,1,48.0,-0.9422641071828434,3.044522437723423,-0.5236261210631673,0.0
2863,0,3.6888794541139363,0.0,2,-0.38268343236509034,-0.38268343236509034,-0.9238795325112865,-0.8660254037844388,-0.9238795325112865,-0.38268343236509034,-0.9238795325112865,3.8066624897703196,-0.9236600792236928,-1.8301361706777144,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,0.8835009090511642,6,36.0,-0.6808756486411635,3.044522437723423,0.03626146974781495,0.0
2864,0,3.5263605246161616,0.0,2,-0.38268343236509034,-1.8369701987210297e-16,-1.0,-0.8660254037844388,-0.9238795325112865,-1.8369701987210297e-16,-1.0,4.2626798770413155,-1.041363470363607,0.3692260373206595,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,0.9520088144762343,1,39.0,-0.8377087237662071,2.8903717578961645,-0.39880467230356464,0.0
2865,0,3.912023005428146,0.0,1,-0.38268343236509034,-0.38268343236509034,-0.9238795325112865,-0.8660254037844388,-0.9238795325112865,-0.38268343236509034,-0.9238795325112865,4.007333185232471,-0.7471049925138464,-0.07905830371956053,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,0.9509762898620451,1,33.0,-0.10582103984951516,3.7376696182833684,0.6508633880367294,0.0
2866,0,3.8501476017100584,0.0,2,-0.38268343236509034,-0.7071067811865477,-0.7071067811865475,-0.8660254037844388,-0.9238795325112865,-1.8369701987210297e-16,-1.0,3.8918202981106265,-0.4234206668791033,0.3692260373206595,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,0.9162907318741551,1,49.0,0.1032897269838169,3.4339872044851463,0.09814654835802947,0.0
2867,0,3.6375861597263857,0.0,0,-0.38268343236509034,-0.38268343236509034,-0.9238795325112865,-0.8660254037844388,-0.9238795325112865,-0.38268343236509034,-0.9238795325112865,3.58351893845611,0.032679973788028754,-0.5214959090182127,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,0.9808292530117263,1,46.0,-1.0468194905995392,2.995732273553991,-0.14982028279554374,0.0
2868,0,3.2188758248682006,0.0,0,-1.8369701987210297e-16,0.9238795325112865,-0.3826834323650904,-0.8660254037844388,-1.0,-0.38268343236509034,-0.9238795325112865,4.04305126783455,-0.4675594385565607,-0.07905830371956053,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,1.0753554265038425,0,37.0,-1.2559302574328712,2.995732273553991,-0.46118974185527534,0.0
2869,0,3.2188758248682006,0.0,0,-0.38268343236509034,-0.7071067811865477,-0.7071067811865475,-0.8660254037844388,-0.9238795325112865,-0.38268343236509034,-0.9238795325112865,3.9318256327243257,0.2975126038528065,-0.07905830371956053,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,1.0021520224805474,0,24.0,-0.26265411497449936,3.044522437723423,0.15995383777718064,0.0
2870,0,3.8918202981106265,0.0,1,6.123233995736766e-17,-0.9238795325112867,-0.38268343236508967,-0.8660254037844388,1.0,-0.9238795325112867,-0.38268343236508967,3.4339872044851463,1.2685655807570193,0.3692260373206595,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,1.1451323043030026,0,24.0,-0.15809873155786303,3.044522437723423,1.0118540039645894,0.0
2871,0,3.8501476017100584,0.0,1,-0.3826834323650897,-0.9238795325112867,-0.38268343236508967,-0.8660254037844388,0.9238795325112867,-0.9238795325112867,-0.38268343236508967,3.4339872044851463,1.3715560480044422,0.3692260373206595,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,1.1451323043030026,0,48.0,-0.5763202652245272,3.2188758248682006,-0.14982028279554374,0.0
2872,0,4.204692619390966,0.0,3,-0.3826834323650897,-0.9238795325112867,-0.38268343236508967,-0.8660254037844388,0.9238795325112867,-0.9238795325112867,-0.38268343236508967,3.295836866004329,1.0920104940471564,0.82151233215572,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,1.0498221244986776,1,46.0,-0.7854310320579186,3.044522437723423,1.0118540039645894,0.0
2873,0,4.02535169073515,0.0,2,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.8660254037844388,0.3826834323650898,0.9238795325112865,-0.3826834323650904,3.295836866004329,0.8860295595523274,0.3692260373206595,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,0.8938178760220965,1,66.0,-0.26265411497449936,2.0794415416798357,-0.5861119485761531,0.0
2874,0,4.248495242049359,0.0,5,0.9238795325112867,-0.9238795325112867,-0.38268343236508967,-0.8660254037844388,0.3826834323650898,0.9238795325112867,0.3826834323650898,3.6888794541139363,0.7536132445199385,1.73327936247451,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,0.8145080375642128,1,55.0,-0.6808756486412229,2.0794415416798357,-0.14982028279554374,0.0
2875,0,4.356708826689592,0.0,8,0.9238795325112867,-0.9238795325112867,-0.38268343236508967,-0.8660254037844388,0.3826834323650898,0.9238795325112867,0.3826834323650898,3.5263605246161616,0.5476323100251096,2.1917072232524824,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,0.9745596399981308,3,69.0,-0.9422641071828434,2.6390573296152584,-0.33647292112705446,0.0
2876,0,3.4339872044851463,0.0,1,-0.38268343236509034,-1.8369701987210297e-16,-1.0,-0.8660254037844388,-0.9238795325112865,-0.38268343236509034,-0.9238795325112865,3.970291913552122,0.12095751714296024,-2.6941935662747207,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,0.965080896043587,7,77.0,-0.8377087237662071,2.995732273553991,-1.2762965367634473,0.0
2877,0,3.2188758248682006,0.0,0,-0.38268343236509034,-0.7071067811865477,-0.7071067811865475,-0.8660254037844388,-0.9238795325112865,-0.38268343236509034,-0.9238795325112865,3.6888794541139363,0.7683261684124298,-0.07905830371956053,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,0.9400072584914712,0,30.0,-0.628597956932875,2.995732273553991,0.09814654835802947,0.0
2878,0,3.912023005428146,0.0,1,6.123233995736766e-17,-0.9238795325112867,-0.38268343236508967,-0.8660254037844388,1.0,-0.7071067811865477,-0.7071067811865475,3.58351893845611,1.5922499063917626,0.3692260373206595,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,1.1592369104845446,0,24.0,-0.10582103984945572,3.295836866004329,1.2420588277252655,0.0
2879,0,3.713572066704308,0.0,1,-0.3826834323650897,-0.9238795325112867,-0.38268343236508967,-0.8660254037844388,0.9238795325112867,-0.7071067811865477,-0.7071067811865475,3.58351893845611,1.7393791453166427,0.3692260373206595,-0.4999999999999998,0.9370334592825784,0.0,0.8722520675439802,1.252762968495368,0,49.0,-0.6285979569328156,3.1354942159291497,0.4062996094179226,0.0
2880,0,3.8066624897703196,0.0,1,-0.3826834323650897,-0.9238795325112867,-0.38268343236508967,-0.5000000000000004,0.9238795325112867,-0.9238795325112867,-0.38268343236508967,3.6888794541139363,1.4156948196818995,0.3692260373206595,-0.8660254037844384,0.9370334592825784,0.0,0.8722520675439802,1.3312345839368631,0,40.0,-1.099097182307887,3.1354942159291497,0.5288445678056704,0.0
2881,0,3.8501476017100584,0.0,1,0.7071067811865476,-0.9238795325112867,-0.38268343236508967,-0.5000000000000004,0.7071067811865475,-0.7071067811865477,-0.7071067811865475,3.58351893845611,1.2538526568645278,0.3692260373206595,-0.8660254037844384,0.9370334592825784,0.0,0.8722520675439802,1.1592369104845446,0,44.0,-0.6808756486411635,2.995732273553991,0.6508633880367294,0.0
2882,0,4.110873864173311,0.0,2,-0.3826834323650897,-0.9238795325112867,-0.38268343236508967,-0.5000000000000004,0.9238795325112867,-0.9238795325112867,-0.38268343236508967,3.5263605246161616,1.459833591359357,0.82151233215572,-0.8660254037844384,0.9370334592825784,0.0,0.8722520675439802,1.041453874828161,0,46.0,-0.3672094983912545,3.295836866004329,0.8927091234208178,0.0
2883,0,3.9512437185814275,0.0,7,0.38268343236508984,-0.9238795325112867,-0.38268343236508967,-0.5000000000000004,0.9238795325112867,-0.9238795325112867,-0.38268343236508967,3.367295829986474,1.4451206674668824,2.6514412796334446,-0.8660254037844384,0.9370334592825784,0.0,0.8722520675439802,1.0986122886681098,1,60.0,-0.41948719009954294,3.044522437723423,-0.2741966627144098,0.0
2884,0,4.060443010546419,0.0,7,0.9238795325112867,-0.9238795325112867,-0.38268343236508967,-0.5000000000000004,0.3826834323650898,-0.9238795325112867,-0.38268343236508967,3.044522437723423,1.1067234179396477,-0.07905830371956053,-0.8660254037844384,0.9370334592825784,0.0,0.8722520675439802,0.9808292530117263,7,51.0,-0.5763202652245866,2.4849066497880004,0.5288445678056704,0.0
2885,0,3.9318256327243257,0.6931471805599453,2,-0.38268343236509034,-0.9238795325112867,-0.38268343236508967,-0.5000000000000004,-0.9238795325112865,-0.7071067811865477,-0.7071067811865475,3.58351893845611,0.5623452339176009,-2.26277953031587,-0.8660254037844384,0.9370334592825784,0.0,0.8722520675439802,0.8754687373538999,7,57.0,-0.7854310320578592,2.302585092994046,-1.7177754211493954,0.0
